product_id,product_title,retail_price,Disc__perc,disc_price,rating,summary,review,location,date,upvotes,downvotes,sentiment_score,sentiment,review_sentiment_score,summary_sentiment_score,review_inconsistency,summary_inconsistency,inconsistent
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Unsatisfactory,Useless product,Sangli District,5 months ago,1,0,-0.4215,Negative,-0.4215,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Nice,Low price bast mobile,Farakka Barrage Township,6 months ago,0,0,-0.2732,Negative,-0.2732,0.4215,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",5,Must buy!,Mobile battery backup sound quality  system speed and display are most appreciable except camera is little bit weak ,Pune,6 months ago,1,0,-0.3862,Negative,-0.3862,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Unsatisfactory,Vary  bad fone dont buy,Kheda District,7 months ago,0,0,-0.5423,Negative,-0.5423,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Super!,I have purchased this phone at Diwali offer After used for 2 month overall is best in this phone not any issue,Mahamaya Nagar District,8 months ago,1,0,0.6369,Positive,0.6369,0.636,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",4,Worth the money,Good but battery draining fastProcessor not good,Chennai,8 months ago,1,0,-0.2867,Negative,-0.2867,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Not recommended at all,Battery issue,Gurugram,8 months ago,1,0,0.0,Neutral,0.0,-0.1511,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Review about after using 5 months one of the worst ever phone  very bad performance in RAM camera not at all support few apps  So much hanging problem and,Hyderabad,8 months ago,0,0,-0.9204,Negative,-0.9204,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Could be way better,Touch not good,Nawada,8 months ago,0,0,-0.3412,Negative,-0.3412,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Just okay,Mobile refresh rate not good very slow process camera battery good software average,Ahmedabad,8 months ago,0,0,-0.5875,Negative,-0.5875,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Hated it!,Camera not 50 megapixel performance,Mysuru,8 months ago,0,0,0.0,Neutral,0.0,-0.6696,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Not recommended at all,Dont buy performance is 3rd class not a samsung standard phone,Gurugram,8 months ago,0,0,0.0,Neutral,0.0,-0.1511,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Fair,I really dont like cause is very slow  very disappointed to buy this Samsung F13,Bangalore,8 months ago,1,0,-0.7223,Negative,-0.7223,0.3182,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Good,Not a good phone touch sensitivity is super slow the camera is worst in low light Go for any other mobile brand than this Slow mobile with absolutely horrible camera performance,Kolkata,8 months ago,1,0,-0.8176,Negative,-0.8176,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",5,Simply awesome,Good but back cover is low quality,Bathinda,8 months ago,1,0,-0.1779,Negative,-0.1779,0.6249,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Phone hang problem,Greater Noida,9 months ago,0,0,-0.4019,Negative,-0.4019,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Hated it!,Battery camera is good whereas coming to the performance of this phone is not good,Hanamkonda,9 months ago,0,0,0.7003,Positive,0.7003,-0.6696,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Very slow processer and video sound quality Very poor,Thrissur,9 months ago,1,0,-0.5256,Negative,-0.5256,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Classy product,Good product,Mirzapur Cum Vindhyachal,9 months ago,1,0,0.4404,Positive,0.4404,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",4,Value-for-money,Dont expect fast processor before you are using 6gb or 8gb ram mobile u cant satisfy this,Anantapur,9 months ago,0,0,-0.357,Negative,-0.357,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Terrible product,Im facing lagging problemBut considering its price this is a good phone,Alwar,9 months ago,1,0,0.2023,Positive,0.2023,-0.4767,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Not recommended at all,Phone hanging,Panadalam,9 months ago,0,0,0.0,Neutral,0.0,-0.1511,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Not recommended at all,Please dont buy worest mobile return and rufoun not availbul hanging problem heating problem,Gajapathinagaram,9 months ago,0,0,0.7018,Positive,0.7018,-0.1511,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Decent product,The phone is very good but the battery life is very bad not lasting 12 hours,Bankura District,10 months ago,1,0,-0.624,Negative,-0.624,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,This phone its not good because camera is not good If I am talking about processor very poor I have thought that now I will never take a Samsung phone in my life,New Delhi,10 months ago,1,0,-0.8023,Negative,-0.8023,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",4,Worth the money,Performance of this mobile is very low  lagging app opening time is moreWe can suggest this mobile for parents for basic daily usages,Vengathur,10 months ago,1,0,-0.5819,Negative,-0.5819,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,F13 is meant for basic users ConsThe phone is very slowDisplay is dullVolume is lowPhone is very heavyIt hangs alotCameras are averageProsIt has good battery life,New Delhi,10 months ago,0,0,0.4404,Positive,0.4404,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Unsatisfactory,Slow,Charaideo District,10 months ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,The phone lags too much Overall performance is very poor,Patna,10 months ago,0,0,-0.7089,Negative,-0.7089,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Worst experience ever!,Start hanging from 1st day,Lucknow,10 months ago,0,0,0.0,Neutral,0.0,-0.6588,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",5,Horrible,You cannot use s bike modeIt cannot handle 4k videosHandling problem,Amritsar,10 months ago,0,0,-0.4019,Negative,-0.4019,-0.5423,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Slightly disappointed,Hanging,Mumbai,10 months ago,0,0,0.0,Neutral,0.0,-0.4228,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",5,Fabulous!,very nice this mobile phone so i am happy but delivery  exiperince very bad rejain delivery boy,Vaishali District,10 months ago,0,0,-0.3927,Negative,-0.3927,0.5707,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Fair,I had expected a better product It is surprisingly lagging for a new phone,Hindusthan Cables Town,10 months ago,0,0,0.4588,Positive,0.4588,0.3182,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Its been less than 2 months already started hanging,Bengaluru,10 months ago,0,0,0.0,Neutral,0.0,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Only battery is good rest is poor,Kundli Industrial Area,10 months ago,1,0,-0.0516,Neutral,-0.0516,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Mobile very slow bad mobilePlease buy,Calangute,10 months ago,0,0,-0.5829,Negative,-0.5829,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Could be way better,Average phoneNot soo good This phone is not for gaming like free fire pubg and other high gamesAnd phpto quality is also bad or average for normal user,Aligarh,10 months ago,1,0,-0.2047,Negative,-0.2047,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Moderate,Camera is very disappointed  display quality also not good,Pune,10 months ago,0,0,-0.7003,Negative,-0.7003,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Could be way better,No fast oprate,Bulandshahr District,11 months ago,0,0,-0.296,Negative,-0.296,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Dont buy it Mobile working very slow,Hyderabad,11 months ago,1,0,0.0,Neutral,0.0,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",4,Good choice,Design is okay Hanging problem since starting,Sitamarhi,"Sep, 2022",1,0,-0.2023,Negative,-0.2023,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Good,Battery ok camera not good,Yamunanagar,"Aug, 2022",1,0,-0.0531,Neutral,-0.0531,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Utterly Disappointed,Dont buy this phone Very slow processor  Always hang,Jammu,"Aug, 2022",1,0,0.0,Neutral,0.0,-0.5256,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Very Poor Camera Qulaity not expected from Samsung,Ambala,"Aug, 2022",1,0,-0.5256,Negative,-0.5256,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Battery take 3  4 hrs for ChargingWaste of money,Gurdaspur,"Aug, 2022",1,0,0.0,Neutral,0.0,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",5,Highly recommended,Mobile are overall good but little hanging problem,New Delhi,"Jul, 2022",0,0,-0.292,Negative,-0.292,0.2716,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Camara not good rest all well,Surat,"Jul, 2022",4,5,-0.0788,Neutral,-0.0788,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Just okay,Camera AverageDisplay AverageBattery GoodPerformance worst,Sulur,"Aug, 2022",3,4,-0.6249,Negative,-0.6249,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Worthless,There is no secure folder in this phone Knox security is only gimmick,Greater Noida,11 months ago,0,2,0.3818,Positive,0.3818,-0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Please dont buy this phone its too hanging  And the performance is worst,Mumbai,"Jul, 2022",3,5,-0.4215,Negative,-0.4215,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",5,Excellent,Front and rear camera is very good Battery is long lasting 6000 mahDisplay  HD  Design  is killer look But charger is some bad  15 w 25 w goodBut in this price phone is very good,Tumakuru,"Jul, 2022",1,4,-0.2533,Negative,-0.2533,0.5719,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Fair,The performance of the phone is not good The phone lags when doing basic navigations in the phone,Kolkata,"Jul, 2022",0,4,-0.6002,Negative,-0.6002,0.3182,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Expected a better product,Waste money,Morbi,"Jul, 2022",2,2,-0.4215,Negative,-0.4215,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Nice,Very bad performance,Fatehpur Fatehpur District,"Jul, 2022",0,3,-0.5849,Negative,-0.5849,0.4215,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Using in one week major Problem in speaker and hang the mobile screen It worst product waste of money highly not recommended to anyone,Pipariya,"Jul, 2022",2,4,-0.8878,Negative,-0.8878,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Excellent,Product is very good,Hyderabad,9 months ago,1,1,0.4927,Positive,0.4927,0.5719,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Processor is very slow hang problem,Sambhal,10 months ago,0,1,-0.4522,Negative,-0.4522,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Moderate,Performance not good vest of value dont purchase,Bengaluru,10 months ago,1,1,-0.0015,Neutral,-0.0015,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Not good,Very slow performance ,Bally,10 months ago,0,1,0.0,Neutral,0.0,-0.3412,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Too laggy,Sri Ganganagar,10 months ago,0,1,0.0,Neutral,0.0,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Unsatisfactory,Bad mobile slow working,Gorakhpur District,10 months ago,0,1,-0.5423,Negative,-0.5423,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Very bad battery life ,Mohammadabad Ghazipur District,10 months ago,1,1,-0.5849,Negative,-0.5849,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Bad performance this product,Ambala,10 months ago,0,0,-0.5423,Negative,-0.5423,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Utterly Disappointed,Very slow mobile Dont buy,Bahadurgarh,10 months ago,0,1,0.0,Neutral,0.0,-0.5256,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Unsatisfactory,Phone not good,Lucknow,11 months ago,0,1,-0.3412,Negative,-0.3412,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Moderate,Performance and reflection not good ,Purba Bardhaman District,11 months ago,1,1,-0.3412,Negative,-0.3412,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Hated it!,Very slow,Kottayam,"Aug, 2022",1,1,0.0,Neutral,0.0,-0.6696,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Performance very slow,Chennai,"Aug, 2022",1,1,0.0,Neutral,0.0,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Decent product,Poor camera quality,Jharsuguda District,"Jul, 2022",0,0,-0.4767,Negative,-0.4767,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Not good,Hanging,Cuncolim,"Jul, 2022",1,1,0.0,Neutral,0.0,-0.3412,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Just okay,Average phone price two thousand expansive  There is work lack of proper cover in market,Bikaner,"Jul, 2022",1,2,-0.3182,Negative,-0.3182,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Did not meet expectations,Not good quality,Bikramganj,2 days ago,0,0,-0.3412,Negative,-0.3412,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Good,Previous samsung a10 camera with 13mp and this with 50mp takes the same quality photo so no differences Display also not good other old phone realme 2 pro has better display which probably on todays date match the same price,Udupi,2 days ago,0,0,-0.334,Negative,-0.334,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Did not meet expectations,Network problem dont buy this device please dont waste your money,Sangareddy District,3 days ago,0,0,0.234,Positive,0.234,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Did not meet expectations,No company can be worse than this in India,Rasra,4 days ago,0,0,-0.6486,Negative,-0.6486,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Nice,Camera quality not good,Saharsa,4 days ago,0,0,-0.3412,Negative,-0.3412,0.4215,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Could be way better,The sound quality is very poor Not even heard a single word without earphone,Kolkata,6 days ago,0,0,-0.5256,Negative,-0.5256,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Very slow process,Sipcot Industrial Complex Pillaipakkam,6 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Very bad Flipkartvery very disappointment disgusting thing,Paschim Medinipur District,7 days ago,0,0,-0.9014,Negative,-0.9014,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Very poor,Charger is bed,Nagaon,8 days ago,0,0,0.0,Neutral,0.0,-0.5256,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Waste of money!,Slow process and hanging,Thiruvarur District,9 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Unsatisfactory,Too much laggy phone lagging even while scrolling,New Delhi,9 days ago,0,0,-0.2732,Negative,-0.2732,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Waste of my money  I purchased this phone on June 2023 but on ending august 2023 Suddenly My phone wont on Display is not showing Just vibrating,Udupi District,10 days ago,0,0,-0.2263,Negative,-0.2263,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Does the job,Completely lag mobile Dont buy Samsung budget mobiles,Hyderabad,12 days ago,0,0,-0.4005,Negative,-0.4005,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Waste of money not worth this phone i am using normal apps only but hanging mobile some time exit the apps Im depressed Samsung dont expect for you One month Im going Samsung service center but not solved myproblem I Cant refund Flipkart poor response Finally this phone Battery only good Waste of money,Tiruchirappalli,12 days ago,0,0,-0.6622,Negative,-0.6622,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Just okay,No screen recorder option No erase option in screenshot,Visakhapatnam,12 days ago,0,0,-0.5267,Negative,-0.5267,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Worthless,Heating issues,Thuraiyur,13 days ago,0,0,0.0,Neutral,0.0,-0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Does the job,Network issue performance is slow and low quality camera i dont recommend to buy,Madhira,13 days ago,0,0,-0.4956,Negative,-0.4956,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Most useless mobile please dont bye it,Manbazar,13 days ago,0,0,-0.1354,Negative,-0.1354,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",4,Nice product,Very nice moblie but camera is not good,Buldana District,14 days ago,0,0,-0.2646,Negative,-0.2646,0.4215,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Useless product,Hang phone,Jalna,15 days ago,0,0,0.0,Neutral,0.0,-0.4215,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Don't waste your money,Very bad Camera Quality Bad Experience,Vaishali District,15 days ago,0,0,-0.807,Negative,-0.807,0.3252,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Fair,In day time the display Britney is very low and things are ok,Raichur,15 days ago,0,0,-0.0498,Neutral,-0.0498,0.3182,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",2,Could be way better,Not good,Raipur,17 days ago,0,0,-0.3412,Negative,-0.3412,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",4,Delightful,Well its good phone but it lags if you use heavy appsNormally it also lags but its manageableIts good for older generation,Khordha District,18 days ago,0,0,-0.0387,Neutral,-0.0387,0.5859,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Waste of money!,Always hang and network slow,Dhekiajuli,19 days ago,0,0,0.0,Neutral,0.0,-0.4753,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Horrible,Netwark and internet resive slow problam,Tumakuru,19 days ago,0,0,0.0,Neutral,0.0,-0.5423,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Waste of money!,Started lagging from the 1st dayNot satisfied,Visakhapatnam,19 days ago,0,0,0.1779,Positive,0.1779,-0.4753,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Worst experience ever!,Very slow performance,Betul,19 days ago,0,0,0.0,Neutral,0.0,-0.6588,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Just okay,Product are not good use touch slowly use not good,Semari,20 days ago,0,0,-0.5875,Negative,-0.5875,0.2263,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Did not meet expectations,Very bad product,Candolim,20 days ago,0,0,-0.5849,Negative,-0.5849,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",3,Good,Its too heavy but the battery life is awesomeThe phone is lagging from the 1st day,Mannarkad,20 days ago,0,0,-0.3919,Negative,-0.3919,0.4404,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,very bad prductfor charging battery we need 3 hour approxand the charging only supports  15 wats and phone not working smoothlybad choice for 11k,Wayanad District,20 days ago,0,0,-0.3167,Negative,-0.3167,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Absolute rubbish!,Not working properly only after 1 month of buying,East Delhi,21 days ago,0,0,0.0,Neutral,0.0,0.0,True,True,True
MOBGENJWF4KJTPEN,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","14,999",26,"10,999",1,Useless product,Dont buy,Balapallam,21 days ago,0,0,0.0,Neutral,0.0,-0.4215,True,True,True
